loan_amnt,installment,dti,grade
1500,49.43,1.35,B
1500,49.43,1.94,B
1500,49.43,4.6,B
1500,49.43,5.28,B
1500,49.43,6.09,B
1500,49.43,8.58,B
1500,49.43,8.62,B
1500,49.43,9.18,B
1500,49.43,9.79,B
1500,49.43,9.95,B
1500,49.43,10.78,B
1500,49.43,11.54,B
1500,49.43,11.57,B
1500,49.43,11.91,B
1500,49.43,12.71,B
1500,49.43,12.72,B
1500,49.43,14.14,B
1500,49.43,14.35,B
1500,49.43,14.84,B
1500,49.43,14.9,B
1500,49.43,15.24,B
1500,49.43,15.93,B
1500,49.43,16.03,B
1500,49.43,16.19,B
1500,49.43,16.4,B
1500,49.43,16.75,B
1500,49.43,17.33,B
1500,49.43,17.37,B
1500,49.43,18.32,B
1500,49.43,19.29,B
1500,49.43,19.48,B
1500,49.43,19.74,B
1500,49.43,20.31,B
1500,49.43,20.7,B
1500,49.43,22.35,B
1500,49.43,22.49,B
1500,49.43,22.54,B
1500,49.43,22.59,B
1500,49.43,22.63,B
1500,49.43,23.61,B
1500,49.43,24.15,B
1500,49.43,24.53,B
1500,49.43,25.88,B
1500,49.43,26.37,B
1500,49.43,27.41,B
1500,49.43,29.09,B
1500,49.43,29.43,B
1500,49.43,29.48,B
1500,49.43,29.56,B
1500,49.43,30.79,B
1500,49.43,31.59,B
1500,49.43,32.21,B
1500,49.43,32.79,B
1500,49.43,33.6,B
1500,49.43,34.14,B
1500,49.44,7.22,B
1500,49.45,5.17,B
1500,49.45,5.6,B
1500,49.45,6,B
1500,49.45,6.57,B
1500,49.45,12.12,B
1500,49.45,12.35,B
1500,49.45,12.42,B
1500,49.45,13.73,B
1500,49.45,13.85,B
1500,49.45,15.55,B
1500,49.45,16.03,B
1500,49.45,16.38,B
1500,49.45,20.43,B
1500,49.45,20.51,B
1500,49.45,23.09,B
1500,49.45,25.86,B
1500,49.45,27.06,B
1500,49.45,27.82,B
1500,49.45,30.85,B
1500,49.45,30.98,B
1500,49.45,31.79,B
1500,49.45,32.01,B
1500,49.46,0,B
1500,49.46,1.03,B
1500,49.46,1.25,B
1500,49.46,1.32,B
1500,49.46,1.94,B
1500,49.46,2.12,B
1500,49.46,3.05,B
1500,49.46,3.54,B
1500,49.46,3.67,B
1500,49.46,3.96,B
1500,49.46,4.08,B
1500,49.46,4.91,B
1500,49.46,5,B
1500,49.46,6.06,B
1500,49.46,6.44,B
1500,49.46,6.69,B
1500,49.46,6.79,B
1500,49.46,7.07,B
1500,49.46,7.23,B
1500,49.46,7.68,B
1500,49.46,7.72,B
1500,49.46,7.75,B
1500,49.46,7.8,B
1500,49.46,8.62,B
1500,49.46,9.06,B
1500,49.46,9.45,B
1500,49.46,9.55,B
1500,49.46,9.79,B
1500,49.46,9.81,B
1500,49.46,9.87,B
1500,49.46,9.88,B
1500,49.46,10.04,B
1500,49.46,10.05,B
1500,49.46,10.1,B
1500,49.46,10.22,B
1500,49.46,10.32,B
1500,49.46,10.6,B
1500,49.46,10.87,B
1500,49.46,11.02,B
1500,49.46,12.48,B
1500,49.46,12.65,B
1500,49.46,12.87,B
1500,49.46,13.14,B
1500,49.46,13.2,B
1500,49.46,13.24,B
1500,49.46,13.32,B
1500,49.46,13.42,B
1500,49.46,13.48,B
1500,49.46,13.62,B
1500,49.46,13.66,B
1500,49.46,13.72,B
1500,49.46,13.87,B
1500,49.46,13.99,B
1500,49.46,14.19,B
1500,49.46,14.35,B
1500,49.46,14.51,B
1500,49.46,14.57,B
1500,49.46,14.64,B
1500,49.46,14.66,B
1500,49.46,14.78,B
1500,49.46,14.81,B
1500,49.46,14.84,B
1500,49.46,14.88,B
1500,49.46,14.89,B
1500,49.46,14.94,B
1500,49.46,15.06,B
1500,49.46,15.21,B
1500,49.46,15.23,B
1500,49.46,15.58,B
1500,49.46,15.69,B
1500,49.46,15.77,B
1500,49.46,15.9,B
1500,49.46,16.19,B
1500,49.46,16.34,B
1500,49.46,16.44,B
1500,49.46,16.59,B
1500,49.46,17.14,B
1500,49.46,17.72,B
1500,49.46,17.86,B
1500,49.46,17.91,B
1500,49.46,17.92,B
1500,49.46,18.03,B
1500,49.46,18.17,B
1500,49.46,18.5,B
1500,49.46,18.6,B
1500,49.46,18.84,B
1500,49.46,18.87,B
1500,49.46,19,B
1500,49.46,19.2,B
1500,49.46,19.4,B
1500,49.46,19.68,B
1500,49.46,19.94,B
1500,49.46,20.03,B
1500,49.46,20.26,B
1500,49.46,20.96,B
1500,49.46,21,B
1500,49.46,21.3,B
1500,49.46,21.49,B
1500,49.46,21.92,B
1500,49.46,22.15,B
1500,49.46,22.35,B
1500,49.46,22.41,B
1500,49.46,22.53,B
1500,49.46,22.59,B
1500,49.46,23.01,B
1500,49.46,23.31,B
1500,49.46,23.6,B
1500,49.46,23.67,B
1500,49.46,23.89,B
1500,49.46,23.9,B
1500,49.46,23.91,B
1500,49.46,24.04,B
1500,49.46,24.07,B
1500,49.46,24.22,B
1500,49.46,24.26,B
1500,49.46,25.22,B
1500,49.46,25.64,B
1500,49.46,26.41,B
1500,49.46,26.66,B
1500,49.46,26.79,B
1500,49.46,26.9,B
1500,49.46,27.24,B
1500,49.46,27.56,B
1500,49.46,27.6,B
1500,49.46,27.61,B
1500,49.46,27.68,B
1500,49.46,27.69,B
1500,49.46,27.73,B
1500,49.46,27.87,B
1500,49.46,27.94,B
1500,49.46,28.16,B
1500,49.46,28.25,B
1500,49.46,28.96,B
1500,49.46,29.02,B
1500,49.46,31.45,B
1500,49.46,32.05,B
1500,49.46,34.03,B
1500,49.46,34.07,B
1500,49.46,34.53,B
1500,49.49,3.04,B
1500,49.49,3.81,B
1500,49.49,5.29,B
1500,49.49,6.21,B
1500,49.49,6.93,B
1500,49.49,7.27,B
1500,49.49,7.39,B
1500,49.49,9.67,B
1500,49.49,9.85,B
1500,49.49,13.28,B
1500,49.49,13.98,B
1500,49.49,14.16,B
1500,49.49,15.24,B
1500,49.49,15.63,B
1500,49.49,16.28,B
1500,49.49,16.37,B
1500,49.49,18.83,B
1500,49.49,19.96,B
1500,49.49,20.58,B
1500,49.49,20.75,B
1500,49.49,21.79,B
1500,49.49,21.84,B
1500,49.49,22.77,B
1500,49.49,23.35,B
1500,49.49,24.69,B
1500,49.49,26.51,B
1500,49.49,26.65,B
1500,49.49,30.39,B
1500,49.49,33.06,B
1500,49.5,2.34,B
1500,49.5,2.76,B
1500,49.5,2.84,B
1500,49.5,7.54,B
1500,49.5,8.35,B
1500,49.5,11.1,C
1500,49.5,11.36,B
1500,49.5,11.6,B
1500,49.5,11.96,B
1500,49.5,11.98,B
1500,49.5,12.47,B
1500,49.5,13.77,B
1500,49.5,14.1,B
1500,49.5,14.54,B
1500,49.5,14.96,B
1500,49.5,16.82,B
1500,49.5,17.8,B
1500,49.5,18.94,B
1500,49.5,20.75,B
1500,49.5,21.4,B
1500,49.5,21.78,B
1500,49.5,22.57,B
1500,49.5,24.82,B
1500,49.5,25.41,B
1500,49.5,28.56,B
1500,49.5,29.78,B
1500,49.5,31.32,B
1500,49.56,11.76,B
1500,49.59,5.46,B
1500,49.59,9.13,B
1500,49.59,10.22,B
1500,49.59,10.61,B
1500,49.59,11.34,B
1500,49.59,12.87,B
1500,49.59,13.18,B
1500,49.59,13.42,B
1500,49.59,13.65,B
1500,49.59,17.37,B
1500,49.59,20.3,B
1500,49.62,1.13,B
1500,49.62,2.22,B
1500,49.67,5.43,C
1500,49.67,7.68,C
1500,49.68,0.5,B
1500,49.68,7.31,B
1500,49.68,7.77,B
1500,49.68,11.61,B
1500,49.68,13.39,B
1500,49.68,15.21,B
1500,49.68,15.96,B
1500,49.68,16.9,B
1500,49.68,19.57,B
1500,49.68,23.15,B
1500,49.68,24.14,B
1500,49.68,29.51,B
1500,49.68,29.8,B
1500,49.71,1.5,B
1500,49.72,14.31,D
1500,49.73,5.08,B
1500,49.73,9.68,B
1500,49.73,12.67,B
1500,49.73,12.88,B
1500,49.73,14.8,B
1500,49.75,5.62,B
1500,49.75,16.29,B
1500,49.75,16.87,B
1500,49.75,18.13,B
1500,49.75,24.63,B
1500,49.81,1.48,B
1500,49.81,2.22,B
1500,49.81,4.37,B
1500,49.81,5.83,B
1500,49.81,11.04,B
1500,49.81,11.39,B
1500,49.81,11.87,B
1500,49.81,13.63,B
1500,49.81,17.41,B
1500,49.81,18.24,B
1500,49.81,19.33,B
1500,49.81,22.48,B
1500,49.81,23.14,B
1500,49.81,23.84,B
1500,49.81,24.14,B
1500,49.81,25.92,B
1500,49.81,79.43,B
1500,49.82,0.98,B
1500,49.82,1.27,B
1500,49.82,1.98,B
1500,49.82,2,B
1500,49.82,2.66,B
1500,49.82,2.91,C
1500,49.82,3.62,B
1500,49.82,3.75,B
1500,49.82,4.08,B
1500,49.82,4.62,B
1500,49.82,4.84,B
1500,49.82,4.87,B
1500,49.82,4.89,C
1500,49.82,5.08,B
1500,49.82,5.12,B
1500,49.82,5.23,B
1500,49.82,5.39,B
1500,49.82,5.65,B
1500,49.82,5.77,B
1500,49.82,6.26,B
1500,49.82,6.57,B
1500,49.82,7.02,B
1500,49.82,7.18,B
1500,49.82,7.19,B
1500,49.82,7.2,B
1500,49.82,7.27,B
1500,49.82,8.01,C
1500,49.82,8.08,C
1500,49.82,8.17,B
1500,49.82,8.31,B
1500,49.82,8.82,B
1500,49.82,8.86,B
1500,49.82,8.87,B
1500,49.82,8.93,C
1500,49.82,9.32,B
1500,49.82,9.42,B
1500,49.82,9.46,C
1500,49.82,9.64,B
1500,49.82,9.7,B
1500,49.82,9.78,B
1500,49.82,9.84,C
1500,49.82,9.92,B
1500,49.82,10.08,B
1500,49.82,10.28,B
1500,49.82,10.42,C
1500,49.82,10.52,B
1500,49.82,10.66,B
1500,49.82,10.66,C
1500,49.82,10.71,B
1500,49.82,10.78,B
1500,49.82,11.93,C
1500,49.82,11.96,B
1500,49.82,12.22,B
1500,49.82,12.23,B
1500,49.82,12.44,B
1500,49.82,12.46,B
1500,49.82,12.58,B
1500,49.82,12.71,B
1500,49.82,12.95,B
1500,49.82,12.96,C
1500,49.82,13.48,B
1500,49.82,13.49,B
1500,49.82,13.5,B
1500,49.82,13.55,C
1500,49.82,13.59,B
1500,49.82,13.63,C
1500,49.82,13.96,B
1500,49.82,14.28,B
1500,49.82,14.45,B
1500,49.82,14.58,B
1500,49.82,15.01,B
1500,49.82,15.37,B
1500,49.82,15.88,C
1500,49.82,15.9,B
1500,49.82,15.95,C
1500,49.82,15.96,C
1500,49.82,15.98,B
1500,49.82,16.03,B
1500,49.82,16.1,B
1500,49.82,16.14,B
1500,49.82,16.18,B
1500,49.82,16.28,B
1500,49.82,16.48,B
1500,49.82,16.65,B
1500,49.82,16.82,C
1500,49.82,17.03,C
1500,49.82,17.16,B
1500,49.82,17.59,B
1500,49.82,17.61,B
1500,49.82,17.62,B
1500,49.82,18.38,B
1500,49.82,18.68,B
1500,49.82,18.72,C
1500,49.82,18.83,B
1500,49.82,19.44,B
1500,49.82,19.58,B
1500,49.82,19.76,C
1500,49.82,19.79,B
1500,49.82,19.79,C
1500,49.82,19.89,B
1500,49.82,19.95,C
1500,49.82,20.08,C
1500,49.82,20.09,C
1500,49.82,20.3,B
1500,49.82,20.61,B
1500,49.82,20.73,C
1500,49.82,20.79,C
1500,49.82,21.17,C
1500,49.82,21.29,B
1500,49.82,21.85,B
1500,49.82,22.19,B
1500,49.82,22.2,B
1500,49.82,22.22,C
1500,49.82,22.39,B
1500,49.82,22.46,C
1500,49.82,22.66,B
1500,49.82,22.8,B
1500,49.82,22.92,C
1500,49.82,23.16,B
1500,49.82,23.17,B
1500,49.82,23.47,C
1500,49.82,23.56,B
1500,49.82,24.04,C
1500,49.82,24.28,C
1500,49.82,24.42,C
1500,49.82,24.84,C
1500,49.82,24.85,B
1500,49.82,25.16,B
1500,49.82,25.22,C
1500,49.82,26.02,B
1500,49.82,26.92,B
1500,49.82,27.14,B
1500,49.82,27.25,B
1500,49.82,27.4,C
1500,49.82,27.71,B
1500,49.82,27.79,B
1500,49.82,28.01,C
1500,49.82,28.48,B
1500,49.82,28.66,B
1500,49.82,28.81,B
1500,49.82,29.07,C
1500,49.82,29.57,B
1500,49.82,29.98,B
1500,49.82,30.09,C
1500,49.82,30.18,B
1500,49.82,30.25,B
1500,49.82,31.88,B
1500,49.82,32.97,B
1500,49.82,33.66,C
1500,49.82,34.22,B
1500,49.82,34.46,B
1500,49.82,34.89,B
1500,49.82,34.93,C
1500,49.82,35.16,B
1500,49.82,37.71,C
1500,49.86,3.58,C
1500,49.86,5.93,C
1500,49.86,16.45,C
1500,49.86,17.7,C
1500,49.86,23.63,C
1500,49.86,29.9,C
1500,49.86,30.37,C
1500,49.86,31.12,C
1500,49.86,34.55,C
1500,49.86,35.82,C
1500,49.91,5.76,B
1500,49.91,5.94,B
1500,49.91,7.39,B
1500,49.91,11.9,B
1500,49.91,12.66,B
1500,49.91,12.73,B
1500,49.91,14.48,B
1500,49.91,14.5,B
1500,49.91,15.37,B
1500,49.91,15.9,B
1500,49.91,17.13,B
1500,49.91,17.39,B
1500,49.91,17.86,B
1500,49.91,17.88,B
1500,49.91,20.44,B
1500,49.91,20.55,B
1500,49.91,21.73,B
1500,49.91,22.98,B
1500,49.91,23.21,B
1500,49.91,24.88,B
1500,49.91,25.06,B
1500,49.91,29.94,B
1500,49.91,31.58,B
1500,49.91,34.19,B
1500,49.92,3.74,B
1500,49.92,6.72,B
1500,49.92,7.31,B
1500,49.92,10.32,B
1500,49.92,12.42,B
1500,49.92,12.94,B
1500,49.92,18.79,B
1500,49.92,19.05,B
1500,49.92,20.25,B
1500,49.92,22.66,B
1500,49.92,24.92,B
1500,49.92,25.5,B
1500,49.92,28.63,B
1500,49.92,28.89,B
1500,49.92,31.32,B
1500,49.92,36.52,B
1500,49.92,38.34,B
1500,49.92,39.38,B
1500,49.95,14.4,B
1500,49.95,22.23,B
1500,49.98,21.15,B
1500,49.98,21.51,C
1500,49.99,15.26,C
1500,49.99,21.6,C
1500,49.99,22.41,C
1500,50.03,3.23,C
1500,50.03,3.25,C
1500,50.03,4.18,C
1500,50.03,4.67,C
1500,50.03,4.7,C
1500,50.03,5.87,C
1500,50.03,6.29,C
1500,50.03,6.93,C
1500,50.03,7.09,C
1500,50.03,7.21,C
1500,50.03,7.43,C
1500,50.03,7.46,C
1500,50.03,8.11,C
1500,50.03,9.31,C
1500,50.03,9.9,C
1500,50.03,10.83,C
1500,50.03,12.47,C
1500,50.03,13.52,C
1500,50.03,14.12,C
1500,50.03,14.9,C
1500,50.03,15.54,C
1500,50.03,15.56,C
1500,50.03,15.94,C
1500,50.03,17.38,C
1500,50.03,19.57,C
1500,50.03,19.72,C
1500,50.03,19.77,C
1500,50.03,20.01,C
1500,50.03,20.16,C
1500,50.03,20.21,C
1500,50.03,20.4,C
1500,50.03,21.17,C
1500,50.03,21.55,C
1500,50.03,21.69,C
1500,50.03,23.38,C
1500,50.03,23.5,C
1500,50.03,23.83,C
1500,50.03,25.06,C
1500,50.03,29.51,C
1500,50.03,30.67,C
1500,50.03,38.03,C
1500,50.08,9.45,B
1500,50.08,16.66,B
1500,50.08,28.09,B
1500,50.08,29.96,B
1500,50.11,9.44,C
1500,50.11,12.77,C
1500,50.11,13.34,C
1500,50.11,17.54,C
1500,50.11,18.82,C
1500,50.11,18.85,C
1500,50.11,25.76,C
1500,50.11,29.48,C
1500,50.11,32.58,C
1500,50.11,37.64,C
1500,50.13,13.39,B
1500,50.13,19.78,B
1500,50.13,22.19,B
1500,50.18,6.96,B
1500,50.18,10.14,B
1500,50.18,12.74,B
1500,50.18,13.7,B
1500,50.18,14.23,D
1500,50.18,14.52,B
1500,50.18,14.83,B
1500,50.18,16,B
1500,50.18,16.54,B
1500,50.18,17.97,B
1500,50.18,18.51,B
1500,50.18,21.19,B
1500,50.18,21.93,B
1500,50.18,24.97,B
1500,50.18,27.32,B
1500,50.18,29.75,B
1500,50.18,30.02,B
1500,50.18,31.04,B
1500,50.18,31.59,B
1500,50.2,20.75,C
1500,50.25,3.95,C
1500,50.25,6.51,C
1500,50.25,6.76,C
1500,50.25,8.18,C
1500,50.25,14.48,C
1500,50.25,14.57,C
1500,50.25,18.21,C
1500,50.25,19.43,C
1500,50.25,19.92,C
1500,50.25,19.97,C
1500,50.25,20.28,C
1500,50.25,21.06,C
1500,50.25,21.69,C
1500,50.25,24.61,C
1500,50.25,24.99,C
1500,50.25,27.06,C
1500,50.25,28.04,C
1500,50.25,29.52,C
1500,50.25,31.61,C
1500,50.25,33.07,C
1500,50.25,33.16,C
1500,50.25,34.74,C
1500,50.26,1.87,D
1500,50.26,2.75,C
1500,50.26,5.48,C
1500,50.26,5.84,C
1500,50.26,9.62,C
1500,50.26,10.86,C
1500,50.26,11.14,C
1500,50.26,12.19,C
1500,50.26,12.93,C
1500,50.26,15.33,C
1500,50.26,18.48,C
1500,50.26,20.74,C
1500,50.26,20.98,C
1500,50.26,24.73,C
1500,50.26,28.25,C
1500,50.26,28.95,C
1500,50.26,29.3,C
1500,50.26,33.29,C
1500,50.27,0,C
1500,50.27,3.09,C
1500,50.27,3.25,C
1500,50.27,3.36,C
1500,50.27,3.55,C
1500,50.27,5.38,C
1500,50.27,6,C
1500,50.27,6.35,C
1500,50.27,6.6,C
1500,50.27,7.1,C
1500,50.27,7.14,C
1500,50.27,8.8,C
1500,50.27,9.22,C
1500,50.27,9.6,C
1500,50.27,10.51,C
1500,50.27,12.11,C
1500,50.27,12.24,C
1500,50.27,12.4,C
1500,50.27,12.84,C
1500,50.27,13.31,C
1500,50.27,13.36,C
1500,50.27,13.63,C
1500,50.27,13.78,C
1500,50.27,13.81,C
1500,50.27,13.98,C
1500,50.27,14.42,C
1500,50.27,14.6,C
1500,50.27,15.44,C
1500,50.27,15.58,C
1500,50.27,16.08,C
1500,50.27,16.28,C
1500,50.27,16.52,C
1500,50.27,17.15,C
1500,50.27,17.46,C
1500,50.27,17.55,C
1500,50.27,17.76,C
1500,50.27,17.81,C
1500,50.27,17.83,C
1500,50.27,17.93,C
1500,50.27,17.95,C
1500,50.27,18.34,C
1500,50.27,18.35,C
1500,50.27,18.72,C
1500,50.27,18.93,C
1500,50.27,19.28,C
1500,50.27,19.36,C
1500,50.27,19.4,C
1500,50.27,19.63,C
1500,50.27,19.83,C
1500,50.27,20.24,C
1500,50.27,20.54,C
1500,50.27,21.24,C
1500,50.27,21.52,C
1500,50.27,21.87,C
1500,50.27,22.24,C
1500,50.27,22.54,C
1500,50.27,23.28,C
1500,50.27,24.39,C
1500,50.27,24.44,C
1500,50.27,24.93,C
1500,50.27,25.53,C
1500,50.27,25.79,C
1500,50.27,26.86,C
1500,50.27,26.89,C
1500,50.27,26.97,C
1500,50.27,27.65,C
1500,50.27,27.72,C
1500,50.27,28.58,C
1500,50.27,32.22,C
1500,50.27,32.56,C
1500,50.27,33.53,C
1500,50.27,35.61,C
1500,50.27,52.44,C
1500,50.27,54.19,C
1500,50.32,1.59,C
1500,50.32,1.98,C
1500,50.32,2.27,C
1500,50.32,3.06,B
1500,50.32,4.63,C
1500,50.32,7.11,C
1500,50.32,8.43,C
1500,50.32,8.5,C
1500,50.32,8.56,C
1500,50.32,8.61,C
1500,50.32,9.62,C
1500,50.32,10.02,C
1500,50.32,10.03,C
1500,50.32,10.06,C
1500,50.32,10.5,C
1500,50.32,10.64,B
1500,50.32,11.87,C
1500,50.32,12.14,C
1500,50.32,12.86,C
1500,50.32,12.93,C
1500,50.32,12.95,C
1500,50.32,13,C
1500,50.32,13.49,C
1500,50.32,14.1,C
1500,50.32,14.12,C
1500,50.32,14.4,C
1500,50.32,15.87,C
1500,50.32,16.26,C
1500,50.32,16.32,C
1500,50.32,16.51,C
1500,50.32,16.57,C
1500,50.32,16.63,C
1500,50.32,16.9,C
1500,50.32,17.4,C
1500,50.32,19.23,C
1500,50.32,19.53,C
1500,50.32,21.4,C
1500,50.32,21.46,C
1500,50.32,22.55,B
1500,50.32,23.08,C
1500,50.32,23.22,C
1500,50.32,23.39,C
1500,50.32,24,C
1500,50.32,24.02,C
1500,50.32,24.56,C
1500,50.32,25.02,C
1500,50.32,25.09,C
1500,50.32,25.84,C
1500,50.32,26.22,C
1500,50.32,26.25,C
1500,50.32,26.55,C
1500,50.32,26.58,C
1500,50.32,27.44,C
1500,50.32,28.74,C
1500,50.32,29.37,C
1500,50.32,29.86,C
1500,50.32,30.5,C
1500,50.32,30.86,C
1500,50.32,31.77,C
1500,50.32,32.37,C
1500,50.32,33.1,C
1500,50.32,34.2,C
1500,50.35,3,B
1500,50.35,4.48,B
1500,50.35,5.97,B
1500,50.35,8.05,B
1500,50.35,8.25,C
1500,50.35,8.65,B
1500,50.35,9.18,B
1500,50.35,11.97,B
1500,50.35,13.28,B
1500,50.35,13.76,B
1500,50.35,14.77,B
1500,50.35,16.04,B
1500,50.35,16.41,B
1500,50.35,16.86,B
1500,50.35,17.32,B
1500,50.35,17.8,C
1500,50.35,18.6,B
1500,50.35,18.68,B
1500,50.35,19.14,B
1500,50.35,19.57,B
1500,50.35,21.27,B
1500,50.35,21.57,B
1500,50.35,27.54,B
1500,50.35,32.27,B
1500,50.35,35.34,B
1500,50.36,0.92,C
1500,50.36,2.4,C
1500,50.36,3.36,C
1500,50.36,3.64,C
1500,50.36,4.54,C
1500,50.36,5.13,C
1500,50.36,5.83,C
1500,50.36,5.85,C
1500,50.36,6.88,C
1500,50.36,6.96,C
1500,50.36,8.3,C
1500,50.36,8.52,C
1500,50.36,9.09,C
1500,50.36,9.76,C
1500,50.36,9.89,C
1500,50.36,11.12,C
1500,50.36,11.55,C
1500,50.36,12.39,C
1500,50.36,12.4,C
1500,50.36,12.67,C
1500,50.36,12.84,C
1500,50.36,13.03,C
1500,50.36,13.07,C
1500,50.36,13.11,C
1500,50.36,13.2,C
1500,50.36,13.25,C
1500,50.36,13.67,C
1500,50.36,13.97,C
1500,50.36,14.57,C
1500,50.36,15.96,C
1500,50.36,16.06,C
1500,50.36,16.65,C
1500,50.36,16.89,C
1500,50.36,16.93,C
1500,50.36,17.18,C
1500,50.36,17.7,C
1500,50.36,18.94,C
1500,50.36,18.97,C
1500,50.36,19.1,C
1500,50.36,19.32,C
1500,50.36,19.75,C
1500,50.36,19.76,C
1500,50.36,20.37,C
1500,50.36,20.83,C
1500,50.36,21,C
1500,50.36,21.93,C
1500,50.36,22,C
1500,50.36,22.14,C
1500,50.36,22.38,C
1500,50.36,22.52,C
1500,50.36,22.83,C
1500,50.36,22.96,C
1500,50.36,23.01,C
1500,50.36,23.07,C
1500,50.36,23.18,C
1500,50.36,23.88,C
1500,50.36,23.91,C
1500,50.36,24.19,C
1500,50.36,24.6,C
1500,50.36,26.21,C
1500,50.36,26.26,C
1500,50.36,26.31,C
1500,50.36,26.8,C
1500,50.36,27.74,C
1500,50.36,27.9,C
1500,50.36,28.34,C
1500,50.36,30.58,C
1500,50.36,30.6,C
1500,50.36,30.74,C
1500,50.36,30.77,C
1500,50.36,30.86,C
1500,50.36,31.03,C
1500,50.36,31.42,C
1500,50.36,31.84,C
1500,50.36,32.08,C
1500,50.36,33.14,C
1500,50.36,33.57,C
1500,50.36,34.64,C
1500,50.36,34.81,C
1500,50.39,1,C
1500,50.39,3.84,C
1500,50.39,5.01,C
1500,50.39,5.6,C
1500,50.39,7.13,C
1500,50.39,7.55,C
1500,50.39,7.78,C
1500,50.39,10.26,C
1500,50.39,10.82,C
1500,50.39,12.14,C
1500,50.39,12.36,C
1500,50.39,13.25,C
1500,50.39,13.26,C
1500,50.39,13.78,C
1500,50.39,14.96,C
1500,50.39,15.91,C
1500,50.39,16.1,C
1500,50.39,16.49,C
1500,50.39,16.91,C
1500,50.39,19.13,C
1500,50.39,21.7,C
1500,50.39,21.74,C
1500,50.39,22.44,C
1500,50.39,22.48,C
1500,50.39,22.56,C
1500,50.39,23.68,C
1500,50.39,23.89,C
1500,50.39,24.21,C
1500,50.39,25.55,C
1500,50.39,26.21,C
1500,50.39,26.92,C
1500,50.39,27.38,C
1500,50.39,27.7,C
1500,50.39,27.84,C
1500,50.39,28.05,C
1500,50.39,28.21,C
1500,50.39,28.73,C
1500,50.39,28.89,C
1500,50.39,30.15,C
1500,50.39,31.79,C
1500,50.39,32.27,C
1500,50.39,32.58,C
1500,50.39,33.31,C
1500,50.39,33.4,C
1500,50.43,17.32,C
1500,50.43,17.65,C
1500,50.43,23.09,C
1500,50.44,13.45,D
1500,50.44,16.55,B
1500,50.45,8.52,C
1500,50.45,17.32,C
1500,50.45,19.8,C
1500,50.45,22.71,C
1500,50.46,9.1,C
1500,50.46,16.77,C
1500,50.46,22.12,C
1500,50.46,24.25,C
1500,50.53,4,B
1500,50.53,7.61,B
1500,50.53,9.55,B
1500,50.53,9.97,B
1500,50.53,10.04,C
1500,50.53,11.26,B
1500,50.53,15.21,B
1500,50.53,15.77,B
1500,50.53,15.82,B
1500,50.53,15.86,B
1500,50.53,17.66,B
1500,50.53,18.5,B
1500,50.53,21.95,B
1500,50.53,22.55,B
1500,50.53,24.32,B
1500,50.53,25.25,B
1500,50.53,25.95,B
1500,50.53,27.95,B
1500,50.53,28.84,B
1500,50.53,29.73,B
1500,50.53,36.61,B
1500,50.54,3.9,C
1500,50.54,4.39,C
1500,50.54,4.71,C
1500,50.54,4.89,C
1500,50.54,6.09,C
1500,50.54,8.33,C
1500,50.54,9.37,C
1500,50.54,9.67,B
1500,50.54,10.02,C
1500,50.54,10.62,C
1500,50.54,11.14,C
1500,50.54,11.75,C
1500,50.54,13.13,C
1500,50.54,13.19,C
1500,50.54,13.4,C
1500,50.54,13.83,C
1500,50.54,13.89,C
1500,50.54,14.22,C
1500,50.54,14.7,C
1500,50.54,14.97,C
1500,50.54,15.31,C
1500,50.54,15.92,C
1500,50.54,15.99,C
1500,50.54,16.71,C
1500,50.54,16.74,C
1500,50.54,16.83,C
1500,50.54,17.4,C
1500,50.54,18.22,C
1500,50.54,18.48,C
1500,50.54,18.65,C
1500,50.54,18.74,C
1500,50.54,18.89,C
1500,50.54,19.55,C
1500,50.54,19.58,C
1500,50.54,19.94,C
1500,50.54,20.31,C
1500,50.54,20.45,C
1500,50.54,20.6,C
1500,50.54,21.05,C
1500,50.54,21.96,B
1500,50.54,23.59,C
1500,50.54,23.87,C
1500,50.54,24.07,B
1500,50.54,24.27,C
1500,50.54,24.32,C
1500,50.54,25.31,C
1500,50.54,25.73,C
1500,50.54,26.17,C
1500,50.54,26.2,C
1500,50.54,27.64,C
1500,50.54,27.74,C
1500,50.54,28.2,C
1500,50.54,28.65,C
1500,50.54,28.75,C
1500,50.54,29.43,C
1500,50.54,29.61,C
1500,50.54,30.8,C
1500,50.54,31.41,C
1500,50.54,31.55,C
1500,50.59,4,C
1500,50.59,6.58,C
1500,50.59,7.46,C
1500,50.59,12.66,C
1500,50.59,14.67,C
1500,50.59,18.58,C
1500,50.59,20.82,C
1500,50.59,21.44,C
1500,50.59,26.14,C
1500,50.59,36.25,C
1500,50.59,94.78,C
1500,50.63,1.58,B
1500,50.63,2.14,C
1500,50.63,7.39,B
1500,50.63,11.35,B
1500,50.63,12.89,B
1500,50.63,13.04,B
1500,50.63,13.22,B
1500,50.63,16.59,B
1500,50.63,18.35,B
1500,50.63,18.96,B
1500,50.63,20.37,B
1500,50.63,22.91,B
1500,50.63,31,B
1500,50.63,34.71,B
1500,50.66,10.44,C
1500,50.66,17.26,C
1500,50.68,2.1,C
1500,50.68,11.33,C
1500,50.68,12,C
1500,50.68,15.23,C
1500,50.68,15.78,C
1500,50.68,18.29,C
1500,50.68,18.4,C
1500,50.68,19.41,C
1500,50.68,22.03,C
1500,50.68,25.26,C
1500,50.68,25.33,C
